radius,norm_height,angle_degrees,Gauss_Curvature,Mean_Curvature,K1,K2,thickness,phh3
524.88100415953,0.6220014019098247,-87.19188695764637,4.898994422692748e-06,0.0023271385060902256,0.003074163328778407,0.0015801136834020443,70.56191895175411,60.551235
445.4310536796792,0.6814937187241458,-91.05211633615035,9.273388767368676e-07,0.0017773477970886038,0.003163468415025543,0.0003912271791516646,75.72377326464543,63.090183
249.2204128696361,0.9096524043061034,12.552095371644612,-4.6345593956463436e-06,-0.00046472848293122124,0.0017069900685974513,-0.0026364470344598934,35.85436073859459,38.519962
472.71767854726045,0.6683174770736038,-112.07302057031879,1.3303474543905637e-06,0.0016971396238997414,0.002920458558495932,0.0004738206893035505,89.71766270204168,49.74931
423.9479380602158,0.7622178526733763,-22.388417591423206,2.0472271513404018e-06,0.0020155007405230022,0.0034564375198190287,0.0005745639612269765,57.63907998888294,49.579475
310.9536515963057,0.9275299981744515,32.62124193270219,-2.6451766442307175e-06,0.00023440057275517245,0.0021431717241187755,-0.0016743705786084302,38.233685787682965,35.570465
216.41445982204132,0.9956663523814279,163.30454003529258,2.579170682057737e-06,0.002110933038469472,0.0035239493052588583,0.0006979167716800864,62.08672622938387,49.519474
119.87058630655139,0.9996222041872481,130.70712504188128,3.6596146312270513e-06,0.002127940666097789,0.003120011459585786,0.001135869872609792,57.18730908749315,46.723618
382.803334060001,0.6979486437000578,-85.48938136059019,-3.5941863023758644e-06,0.0012243822866369626,0.0033821648605905142,-0.0009334002873165883,75.05623841745694,63.142258
511.1065414733027,0.6134757680891129,-65.60309296383792,3.532046087907423e-06,0.0019219040381186015,0.0023778483048963995,0.001465959771340804,64.29500374918892,51.369957
370.3334517322227,0.6920105892389318,-58.807198141781825,6.12540785741691e-07,0.0014362880317662918,0.0025017859310302254,0.0003707901325023585,68.54973117498298,57.70855
293.7007151682231,0.8868764392893613,3.968682852735242,-2.7664193314176366e-06,0.0010853871784804682,0.0031790005805784945,-0.0010082262236175584,27.109875635980707,35.1737
487.87188685523415,0.6361951262033592,-115.05730342134962,3.665512186602087e-06,0.002012688353835666,0.0029676044761003393,0.0010577722315709929,93.79142324290854,44.832916
451.63199759447303,0.6628599565895216,-55.44783192713044,3.4209277521563534e-06,0.0018755482714112833,0.002170333139865804,0.0015807634029567624,70.98214347545448,50.17912
335.1367977786971,0.7887602430021879,-134.44253582884915,-2.1586915827963413e-06,0.000696973379028433,0.002231193796802676,-0.0008372470387458105,69.52184537164194,46.702682
576.6200294131907,0.9037454884466898,-154.37259002118668,1.945640641084566e-06,0.0017843177182941166,0.003077291794972319,0.0004913436416159139,72.57218480276262,31.28523
311.3511951471544,0.74014740764173,-106.44032267826805,-4.630006439759924e-06,0.000445103018769989,0.0026453126775882185,-0.0017551066400482403,65.23739873979385,52.015556
421.2185566653488,0.8460497920657402,1.2446693215429718,2.79257918533847e-06,0.0022732658230828497,0.003893325265772704,0.0006532063803929955,23.30478147955568,31.815971
371.7059521303711,0.9487725792704466,45.17780965508064,4.2693120564604594e-06,0.0023339911893473677,0.0038197069728106523,0.0008482754058840832,43.79934663094442,36.45644
520.9489453278431,0.6077100331121548,-95.39006718053825,5.076966079966158e-06,0.0024549369776689844,0.003447858074280396,0.0014620158810575718,80.17993672880861,53.2878
372.4484616130172,0.7032537388066218,-106.6954481255378,-6.839510734969557e-06,0.000782155248369531,0.0034253957516314007,-0.001861085254892339,74.1415127799267,55.974636
501.85205012808166,0.6399612631950425,-58.00780961569566,3.4142894482091154e-06,0.001867826710161218,0.0021522336332066372,0.0015834197871157987,71.44627848271276,50.56608
641.9756506059248,0.8641347843985803,-162.0222742289066,4.7523725685801465e-06,0.0024218409583336886,0.003551930530194004,0.0012917513864733729,84.50270090592205,18.740261
162.67648855484077,0.9967253531600371,91.69345659668454,6.548139582575467e-06,0.002581914194718209,0.003287904185381872,0.0018759242040545451,54.99343402418016,45.718876
447.5808256069245,0.590267706920213,-103.8401884410714,2.8880507812380044e-06,0.0019480601926306134,0.0030083178214258452,0.000887802563835382,85.97455773291951,43.625347
428.1215890607551,0.762274459575872,-8.759351229996582,1.6599601164316797e-06,0.002101047438251071,0.0037861050466042674,0.00041598982989787527,43.943283395812706,40.551258
344.7297463904988,0.9702706122286383,53.87973998134942,6.823584924880048e-06,0.002838539205542943,0.004022959653275255,0.0016541187578106322,44.23311672520062,39.723
354.1190515700023,0.7223636140057009,-38.970398264918856,-2.2347864008720975e-06,0.0013063406441620766,0.0032450868389603572,-0.0006324055506362039,64.46158603230008,59.10625
454.44086728934667,0.8018711320318519,-155.5418882983584,9.773934694082598e-07,0.0011914134919321583,0.001815078862735286,0.0005677481211290307,75.7365368601905,33.915737
486.71810586165105,0.5897746790597661,-83.79385217841879,4.551374203094568e-06,0.002294100187007597,0.003156702922030845,0.00143149745198435,69.59741135132191,52.39334
413.5813079106071,0.6653080849889691,-124.93350943012945,-1.565341222531425e-06,0.0005930095504579691,0.0018587272041191583,-0.00067270810320322,81.78131586379757,42.382214
276.52237720477905,0.988116394747706,70.24079333169135,9.232423750151715e-06,0.0030751800224942064,0.003773839189751216,0.0023765208552371966,50.355303968587705,43.328777
