z_grid,area,stage,type,sample_id
2261.5094805981444,101849.65686047552,HH20,individual,sample_2
2286.6373637159013,93250.27602232977,HH20,individual,sample_2
2311.7652468336587,92716.0449179598,HH20,individual,sample_2
2336.8931299514156,98975.64218830765,HH20,individual,sample_2
2362.021013069173,105235.23945865562,HH20,individual,sample_2
2387.14889618693,111494.83672900348,HH20,individual,sample_2
2412.276779304687,129928.85053555292,HH20,individual,sample_2
2437.4046624224443,149952.7709621571,HH20,individual,sample_2
2462.532545540201,169976.69138876093,HH20,individual,sample_2
2487.6604286579586,190173.02905367585,HH20,individual,sample_2
2512.7883117757156,210959.17655257156,HH20,individual,sample_2
2537.916194893473,231745.32405146764,HH20,individual,sample_2
2563.04407801123,252531.47155036335,HH20,individual,sample_2
2588.1719611289873,270433.0520317222,HH20,individual,sample_2
2613.299844246744,286139.9595383275,HH20,individual,sample_2
2638.4277273645016,301846.86704493297,HH20,individual,sample_2
2663.5556104822585,317553.77455153817,HH20,individual,sample_2
2688.683493600016,327585.02645565267,HH20,individual,sample_2
2713.811376717773,337052.3737371064,HH20,individual,sample_2
2738.9392598355303,346519.7210185603,HH20,individual,sample_2
2764.067142953287,354519.8921411913,HH20,individual,sample_2
2789.1950260710446,358149.71842341387,HH20,individual,sample_2
2814.3229091888015,361779.5447056364,HH20,individual,sample_2
2839.450792306559,365409.370987859,HH20,individual,sample_2
2864.578675424316,365828.7255288701,HH20,individual,sample_2
2889.7065585420733,364045.0288498613,HH20,individual,sample_2
2914.83444165983,362261.33217085246,HH20,individual,sample_2
2939.9623247775876,360477.63549184357,HH20,individual,sample_2
2965.0902078953445,354377.3938487417,HH20,individual,sample_2
2990.218091013102,347975.87558979663,HH20,individual,sample_2
3015.345974130859,341574.35733085166,HH20,individual,sample_2
3040.4738572486162,334150.2538225477,HH20,individual,sample_2
3065.601740366373,324050.0021276134,HH20,individual,sample_2
3090.7296234841306,313949.75043267896,HH20,individual,sample_2
3115.8575066018875,303849.4987377447,HH20,individual,sample_2
3140.985389719645,292044.0689073704,HH20,individual,sample_2
3166.113272837402,279185.4336582615,HH20,individual,sample_2
3191.2411559551592,266326.7984091524,HH20,individual,sample_2
3216.369039072916,253468.16316004354,HH20,individual,sample_2
3241.496922190673,242628.05982756542,HH20,individual,sample_2
3266.6248053084305,231872.29988677523,HH20,individual,sample_2
3291.7526884261874,221116.53994598522,HH20,individual,sample_2
3316.880571543945,211024.43525880566,HH20,individual,sample_2
3342.0084546617018,202469.1049528085,HH20,individual,sample_2
3367.136337779459,193913.77464681116,HH20,individual,sample_2
3392.264220897216,185358.444340814,HH20,individual,sample_2
3417.3921040149735,180151.12206015587,HH20,individual,sample_2
3442.5199871327304,176800.10762977062,HH20,individual,sample_2
3467.647870250488,173449.0931993853,HH20,individual,sample_2
3492.7757533682448,170098.078769,HH20,individual,sample_2
3517.903636486002,172389.99006680466,HH20,individual,sample_2
3543.031519603759,174767.68916531466,HH20,individual,sample_2
3568.1594027215165,177145.38826382472,HH20,individual,sample_2
3593.2872858392734,179639.69284191626,HH20,individual,sample_2
3618.415168957031,182374.2716048019,HH20,individual,sample_2
3643.5430520747877,185108.8503676875,HH20,individual,sample_2
3668.670935192545,187843.42913057315,HH20,individual,sample_2
3693.798818310302,188645.58499645922,HH20,individual,sample_2
3718.9267014280595,188489.2509426562,HH20,individual,sample_2
3744.0545845458164,188332.91688885313,HH20,individual,sample_2
3769.182467663574,188156.45915387332,HH20,individual,sample_2
3794.3103507813307,186019.15402479382,HH20,individual,sample_2
3819.438233899088,183881.84889571427,HH20,individual,sample_2
3844.566117016845,181744.54376663477,HH20,individual,sample_2
3869.6940001346024,178928.9434298904,HH20,individual,sample_2
3894.8218832523594,174863.9495739176,HH20,individual,sample_2
3919.949766370117,170798.95571794474,HH20,individual,sample_2
3945.0776494878737,166733.96186197194,HH20,individual,sample_2
3970.205532605631,163927.9322895232,HH20,individual,sample_2
3995.333415723388,161678.10427573355,HH20,individual,sample_2
4020.4612988411454,159428.27626194386,HH20,individual,sample_2
4045.5891819589024,157338.06900037613,HH20,individual,sample_2
4070.7170650766593,159611.0950229641,HH20,individual,sample_2
4095.8449481944167,161884.12104555205,HH20,individual,sample_2
4120.972831312174,164157.14706814004,HH20,individual,sample_2
4146.100714429931,165691.62221364878,HH20,individual,sample_2
4171.228597547688,166005.64409619782,HH20,individual,sample_2
4196.356480665445,166319.6659787469,HH20,individual,sample_2
4221.484363783203,166633.687861296,HH20,individual,sample_2
4246.61224690096,161121.57400250115,HH20,individual,sample_2
4271.740130018717,153329.26646594336,HH20,individual,sample_2
4296.868013136474,145536.95892938558,HH20,individual,sample_2
4321.995896254231,136957.80432893476,HH20,individual,sample_2
4347.123779371988,116143.74446693168,HH20,individual,sample_2
4372.251662489745,95329.6846049286,HH20,individual,sample_2
4397.379545607502,74515.62474292552,HH20,individual,sample_2
4422.50742872526,62071.66373675184,HH20,individual,sample_2
4447.635311843017,62071.66373675184,HH20,individual,sample_2
4472.763194960774,62071.66373675184,HH20,individual,sample_2
4497.891078078531,62071.66373675184,HH20,individual,sample_2
4523.018961196289,62071.66373675184,HH20,individual,sample_2
4548.146844314046,62071.66373675184,HH20,individual,sample_2
4573.274727431803,62071.66373675184,HH20,individual,sample_2
4598.4026105495595,62071.66373675184,HH20,individual,sample_2
4623.530493667317,62071.66373675184,HH20,individual,sample_2
4648.658376785074,62071.66373675184,HH20,individual,sample_2
4673.786259902831,62071.66373675184,HH20,individual,sample_2
4698.914143020588,62071.66373675184,HH20,individual,sample_2
4724.042026138346,62071.66373675184,HH20,individual,sample_2
4749.169909256103,62071.66373675184,HH20,individual,sample_2
4774.29779237386,62071.66373675184,HH20,individual,sample_2
4799.425675491617,62071.66373675184,HH20,individual,sample_2
4824.553558609374,62071.66373675184,HH20,individual,sample_2
4849.681441727132,62071.66373675184,HH20,individual,sample_2
4874.809324844889,62071.66373675184,HH20,individual,sample_2
4899.9372079626455,62071.66373675184,HH20,individual,sample_2
4925.065091080402,62071.66373675184,HH20,individual,sample_2
4950.19297419816,62071.66373675184,HH20,individual,sample_2
4975.320857315917,62071.66373675184,HH20,individual,sample_2
5000.448740433674,62071.66373675184,HH20,individual,sample_2
0.0,21403.932367081645,HH20,individual,sample_3
25.127883117757158,28836.40338711528,HH20,individual,sample_3
50.255766235514315,36268.87440714891,HH20,individual,sample_3
75.38364935327147,43701.34542718255,HH20,individual,sample_3
100.51153247102863,51133.81644721619,HH20,individual,sample_3
125.6394155887858,55040.92864957615,HH20,individual,sample_3
150.76729870654293,58346.15032208935,HH20,individual,sample_3
175.8951818243001,61651.37199460256,HH20,individual,sample_3
201.02306494205726,64956.59366711577,HH20,individual,sample_3
226.15094805981443,68735.91038557922,HH20,individual,sample_3
251.2788311775716,72710.44271119864,HH20,individual,sample_3
276.40671429532875,76684.97503681808,HH20,individual,sample_3
301.53459741308586,80659.5073624375,HH20,individual,sample_3
326.662480530843,85652.30803214757,HH20,individual,sample_3
351.7903636486002,91437.09519170594,HH20,individual,sample_3
376.91824676635736,97221.8823512643,HH20,individual,sample_3
402.0461298841145,103006.66951082267,HH20,individual,sample_3
427.1740130018717,109360.85831335979,HH20,individual,sample_3
452.30189611962885,116512.20941606713,HH20,individual,sample_3
477.429779237386,123663.56051877447,HH20,individual,sample_3
502.5576623551432,130814.9116214818,HH20,individual,sample_3
527.6855454729003,138220.25100707338,HH20,individual,sample_3
552.8134285906575,146309.4050004302,HH20,individual,sample_3
577.9413117084147,154398.55899378704,HH20,individual,sample_3
603.0691948261717,162487.71298714384,HH20,individual,sample_3
628.1970779439289,170618.33045596338,HH20,individual,sample_3
653.324961061686,179039.19225302176,HH20,individual,sample_3
678.4528441794432,187460.05405008013,HH20,individual,sample_3
703.5807272972004,195880.9158471385,HH20,individual,sample_3
728.7086104149575,204301.77764419687,HH20,individual,sample_3
753.8364935327147,211571.47376541278,HH20,individual,sample_3
778.9643766504719,218816.67699990864,HH20,individual,sample_3
804.092259768229,226061.88023440447,HH20,individual,sample_3
829.2201428859862,233307.08346890035,HH20,individual,sample_3
854.3480260037434,239275.24475356838,HH20,individual,sample_3
879.4759091215005,244987.9976482709,HH20,individual,sample_3
904.6037922392577,250700.75054297337,HH20,individual,sample_3
929.7316753570149,256413.50343767588,HH20,individual,sample_3
954.859558474772,261250.2999638744,HH20,individual,sample_3
979.9874415925292,265688.93450438924,HH20,individual,sample_3
1005.1153247102864,270127.56904490414,HH20,individual,sample_3
1030.2432078280435,274566.203585419,HH20,individual,sample_3
1055.3710909458007,278503.4821776807,HH20,individual,sample_3
1080.4989740635579,282016.5365060359,HH20,individual,sample_3
1105.626857181315,285529.59083439107,HH20,individual,sample_3
1130.7547402990722,289042.64516274625,HH20,individual,sample_3
1155.8826234168293,292342.84440567065,HH20,individual,sample_3
1181.0105065345865,295318.1595708324,HH20,individual,sample_3
1206.1383896523434,298293.4747359941,HH20,individual,sample_3
1231.2662727701006,301268.78990115586,HH20,individual,sample_3
1256.3941558878578,304241.3957578715,HH20,individual,sample_3
1281.522039005615,307205.8736892488,HH20,individual,sample_3
1306.649922123372,310170.3516206261,HH20,individual,sample_3
1331.7778052411293,313134.8295520035,HH20,individual,sample_3
1356.9056883588864,316139.757933105,HH20,individual,sample_3
1382.0335714766436,319492.56018183497,HH20,individual,sample_3
1407.1614545944008,322845.3624305649,HH20,individual,sample_3
1432.289337712158,326198.16467929486,HH20,individual,sample_3
1457.417220829915,329550.96692802483,HH20,individual,sample_3
1482.5451039476723,332571.0901769714,HH20,individual,sample_3
1507.6729870654294,335576.7491215796,HH20,individual,sample_3
1532.8008701831866,338582.4080661878,HH20,individual,sample_3
1557.9287533009438,341588.067010796,HH20,individual,sample_3
1583.056636418701,343979.38848320936,HH20,individual,sample_3
1608.184519536458,346228.9397697316,HH20,individual,sample_3
1633.3124026542152,348478.49105625384,HH20,individual,sample_3
1658.4402857719724,350728.0423427761,HH20,individual,sample_3
1683.5681688897296,352407.5664320722,HH20,individual,sample_3
1708.6960520074867,353802.0769227553,HH20,individual,sample_3
1733.823935125244,355196.5874134384,HH20,individual,sample_3
1758.951818243001,356591.0979041215,HH20,individual,sample_3
1784.0797013607582,357906.3976777454,HH20,individual,sample_3
1809.2075844785154,359148.82359167485,HH20,individual,sample_3
1834.3354675962726,360391.24950560427,HH20,individual,sample_3
1859.4633507140297,361633.67541953374,HH20,individual,sample_3
1884.591233831787,363073.7763385673,HH20,individual,sample_3
1909.719116949544,364843.3355994411,HH20,individual,sample_3
1934.8470000673012,366612.8948603149,HH20,individual,sample_3
1959.9748831850584,368382.4541211887,HH20,individual,sample_3
1985.1027663028156,368999.0585213656,HH20,individual,sample_3
2010.2306494205727,365737.54202647135,HH20,individual,sample_3
2035.3585325383297,362476.0255315772,HH20,individual,sample_3
2060.486415656087,359214.50903668295,HH20,individual,sample_3
2085.614298773844,355138.5736160478,HH20,individual,sample_3
2110.7421818916014,342104.0300122633,HH20,individual,sample_3
2135.8700650093583,329069.486408479,HH20,individual,sample_3
2160.9979481271157,316034.9428046945,HH20,individual,sample_3
2186.1258312448726,303000.39920091024,HH20,individual,sample_3
2211.25371436263,285409.41619155934,HH20,individual,sample_3
2236.381597480387,267514.67055517103,HH20,individual,sample_3
2261.5094805981444,249619.92491878243,HH20,individual,sample_3
2286.6373637159013,231725.17928239412,HH20,individual,sample_3
2311.7652468336587,215166.3423920426,HH20,individual,sample_3
2336.8931299514156,198959.06043485898,HH20,individual,sample_3
2362.021013069173,182751.77847767508,HH20,individual,sample_3
2387.14889618693,166544.49652049146,HH20,individual,sample_3
2412.276779304687,154484.9500654961,HH20,individual,sample_3
2437.4046624224443,144699.9682407327,HH20,individual,sample_3
2462.532545540201,134914.98641596953,HH20,individual,sample_3
2487.6604286579586,125130.00459120615,HH20,individual,sample_3
2512.7883117757156,122497.63294679654,HH20,individual,sample_3
2537.916194893473,127017.8714827406,HH20,individual,sample_3
2563.04407801123,131538.11001868456,HH20,individual,sample_3
2588.1719611289873,136058.3485546286,HH20,individual,sample_3
2613.299844246744,146805.08481394398,HH20,individual,sample_3
2638.4277273645016,168906.02280411293,HH20,individual,sample_3
2663.5556104822585,191006.9607942815,HH20,individual,sample_3
2688.683493600016,213107.89878445043,HH20,individual,sample_3
2713.811376717773,236581.15956503875,HH20,individual,sample_3
2738.9392598355303,265269.2469492226,HH20,individual,sample_3
2764.067142953287,293957.33433340583,HH20,individual,sample_3
2789.1950260710446,322645.4217175896,HH20,individual,sample_3
2814.3229091888015,351189.1627006928,HH20,individual,sample_3
2839.450792306559,377567.70766759437,HH20,individual,sample_3
2864.578675424316,403946.2526344955,HH20,individual,sample_3
2889.7065585420733,430324.7976013971,HH20,individual,sample_3
2914.83444165983,456703.3425682982,HH20,individual,sample_3
2939.9623247775876,475763.9595447815,HH20,individual,sample_3
2965.0902078953445,494159.31034031726,HH20,individual,sample_3
2990.218091013102,512554.66113585344,HH20,individual,sample_3
3015.345974130859,530950.0119313892,HH20,individual,sample_3
3040.4738572486162,540658.9180624796,HH20,individual,sample_3
3065.601740366373,547785.3676717079,HH20,individual,sample_3
3090.7296234841306,554911.8172809362,HH20,individual,sample_3
3115.8575066018875,562038.2668901645,HH20,individual,sample_3
3140.985389719645,562111.8987540553,HH20,individual,sample_3
3166.113272837402,557953.839970744,HH20,individual,sample_3
3191.2411559551592,553795.7811874326,HH20,individual,sample_3
3216.369039072916,549637.7224041212,HH20,individual,sample_3
3241.496922190673,542034.9802330331,HH20,individual,sample_3
3266.6248053084305,530688.0169882744,HH20,individual,sample_3
3291.7526884261874,519341.053743516,HH20,individual,sample_3
3316.880571543945,507994.0904987573,HH20,individual,sample_3
3342.0084546617018,495484.39923377696,HH20,individual,sample_3
3367.136337779459,480649.2519283526,HH20,individual,sample_3
3392.264220897216,465814.1046229284,HH20,individual,sample_3
3417.3921040149735,450978.95731750404,HH20,individual,sample_3
3442.5199871327304,435747.0425756773,HH20,individual,sample_3
3467.647870250488,418795.8022761054,HH20,individual,sample_3
3492.7757533682448,401844.5619765338,HH20,individual,sample_3
3517.903636486002,384893.32167696184,HH20,individual,sample_3
3543.031519603759,368035.70649469283,HH20,individual,sample_3
3568.1594027215165,353331.4690103817,HH20,individual,sample_3
3593.2872858392734,338627.23152607086,HH20,individual,sample_3
3618.415168957031,323922.9940417597,HH20,individual,sample_3
3643.5430520747877,309218.7565574488,HH20,individual,sample_3
3668.670935192545,301786.21439563745,HH20,individual,sample_3
3693.798818310302,295199.2182015587,HH20,individual,sample_3
3718.9267014280595,288612.22200747975,HH20,individual,sample_3
3744.0545845458164,282025.22581340093,HH20,individual,sample_3
3769.182467663574,282020.39165106067,HH20,individual,sample_3
3794.3103507813307,284209.61149929964,HH20,individual,sample_3
3819.438233899088,286398.8313475387,HH20,individual,sample_3
3844.566117016845,288588.05119577766,HH20,individual,sample_3
3869.6940001346024,293469.14732087875,HH20,individual,sample_3
3894.8218832523594,300113.8865239237,HH20,individual,sample_3
3919.949766370117,306758.6257269688,HH20,individual,sample_3
3945.0776494878737,313403.3649300137,HH20,individual,sample_3
3970.205532605631,321921.0778885655,HH20,individual,sample_3
3995.333415723388,332652.3052854429,HH20,individual,sample_3
4020.4612988411454,343383.5326823205,HH20,individual,sample_3
4045.5891819589024,354114.76007919793,HH20,individual,sample_3
4070.7170650766593,364991.4227187721,HH20,individual,sample_3
4095.8449481944167,376188.0428922793,HH20,individual,sample_3
4120.972831312174,387384.6630657864,HH20,individual,sample_3
4146.100714429931,398581.2832392934,HH20,individual,sample_3
4171.228597547688,409272.8392749717,HH20,individual,sample_3
4196.356480665445,417439.0746215071,HH20,individual,sample_3
4221.484363783203,425605.3099680428,HH20,individual,sample_3
4246.61224690096,433771.5453145782,HH20,individual,sample_3
4271.740130018717,441870.4904556054,HH20,individual,sample_3
4296.868013136474,446806.79593774735,HH20,individual,sample_3
4321.995896254231,451743.1014198894,HH20,individual,sample_3
4347.123779371988,456679.4069020314,HH20,individual,sample_3
4372.251662489745,461615.7123841733,HH20,individual,sample_3
4397.379545607502,467275.0467974291,HH20,individual,sample_3
4422.50742872526,473037.6710579871,HH20,individual,sample_3
4447.635311843017,478800.2953185449,HH20,individual,sample_3
4472.763194960774,484562.91957910266,HH20,individual,sample_3
4497.891078078531,490691.6214062111,HH20,individual,sample_3
4523.018961196289,496956.2949008957,HH20,individual,sample_3
4548.146844314046,503220.9683955801,HH20,individual,sample_3
4573.274727431803,509485.64189026447,HH20,individual,sample_3
4598.4026105495595,512214.6822275295,HH20,individual,sample_3
4623.530493667317,512418.27030949533,HH20,individual,sample_3
4648.658376785074,512621.8583914612,HH20,individual,sample_3
4673.786259902831,512825.446473427,HH20,individual,sample_3
4698.914143020588,507617.10790822085,HH20,individual,sample_3
4724.042026138346,495450.577939508,HH20,individual,sample_3
4749.169909256103,483284.04797079565,HH20,individual,sample_3
4774.29779237386,471117.5180020833,HH20,individual,sample_3
4799.425675491617,454727.900390178,HH20,individual,sample_3
4824.553558609374,428082.21278766234,HH20,individual,sample_3
4849.681441727132,401436.5251851457,HH20,individual,sample_3
4874.809324844889,374790.83758263005,HH20,individual,sample_3
4899.9372079626455,344685.9256969963,HH20,individual,sample_3
4925.065091080402,294319.8430102438,HH20,individual,sample_3
4950.19297419816,243953.7603234895,HH20,individual,sample_3
4975.320857315917,193587.67763673697,HH20,individual,sample_3
5000.448740433674,143221.59494998446,HH20,individual,sample_3
0.0,8947.121463248164,HH20,mean,mean
25.127883117757158,13071.16740565036,HH20,mean,mean
50.255766235514315,17195.21334805255,HH20,mean,mean
75.38364935327147,21319.25929045475,HH20,mean,mean
100.51153247102863,25464.94226943877,HH20,mean,mean
125.6394155887858,28587.25602183982,HH20,mean,mean
150.76729870654293,31559.09714177918,HH20,mean,mean
175.8951818243001,34530.93826171855,HH20,mean,mean
201.02306494205726,37488.88235669914,HH20,mean,mean
226.15094805981443,40541.23011146679,HH20,mean,mean
251.2788311775716,43642.381768023435,HH20,mean,mean
276.40671429532875,46746.50973792664,HH20,mean,mean
301.53459741308586,50062.955700855266,HH20,mean,mean
326.662480530843,53745.38022678137,HH20,mean,mean
351.7903636486002,57625.80137516956,HH20,mean,mean
376.91824676635736,61573.3735729431,HH20,mean,mean
402.0461298841145,65742.76598761656,HH20,mean,mean
427.1740130018717,70118.72375844355,HH20,mean,mean
452.30189611962885,74693.97210431313,HH20,mean,mean
477.429779237386,79247.88828589191,HH20,mean,mean
502.5576623551432,83879.92061777684,HH20,mean,mean
527.6855454729003,88581.18442622275,HH20,mean,mean
552.8134285906575,93450.95700263965,HH20,mean,mean
577.9413117084147,98277.33496919837,HH20,mean,mean
603.0691948261717,103120.44850215173,HH20,mean,mean
628.1970779439289,107970.55336570142,HH20,mean,mean
653.324961061686,112918.84510229068,HH20,mean,mean
678.4528441794432,117864.82483034671,HH20,mean,mean
703.5807272972004,122691.52259350797,HH20,mean,mean
728.7086104149575,127510.64110595963,HH20,mean,mean
753.8364935327147,132101.07808440106,HH20,mean,mean
778.9643766504719,136658.83986085517,HH20,mean,mean
804.092259768229,141206.703873283,HH20,mean,mean
829.2201428859862,145760.58676397568,HH20,mean,mean
854.3480260037434,149961.61792245746,HH20,mean,mean
879.4759091215005,154056.1247686483,HH20,mean,mean
904.6037922392577,158208.58237569183,HH20,mean,mean
929.7316753570149,162350.9809798361,HH20,mean,mean
954.859558474772,166251.92648847136,HH20,mean,mean
979.9874415925292,170097.91114170075,HH20,mean,mean
1005.1153247102864,174182.05892011785,HH20,mean,mean
1030.2432078280435,178211.72961332806,HH20,mean,mean
1055.3710909458007,182102.63726882212,HH20,mean,mean
1080.4989740635579,186023.88617892592,HH20,mean,mean
1105.626857181315,190180.1891004123,HH20,mean,mean
1130.7547402990722,194238.0321678127,HH20,mean,mean
1155.8826234168293,198227.21876663508,HH20,mean,mean
1181.0105065345865,202121.51241985167,HH20,mean,mean
1206.1383896523434,206038.37167825305,HH20,mean,mean
1231.2662727701006,209823.42825851435,HH20,mean,mean
1256.3941558878578,213552.4793248254,HH20,mean,mean
1281.522039005615,217227.00008644135,HH20,mean,mean
1306.649922123372,220670.98614293546,HH20,mean,mean
1331.7778052411293,224036.8983578839,HH20,mean,mean
1356.9056883588864,227315.84709568997,HH20,mean,mean
1382.0335714766436,230473.80826637548,HH20,mean,mean
1407.1614545944008,232801.6642544968,HH20,mean,mean
1432.289337712158,235129.52024261816,HH20,mean,mean
1457.417220829915,237390.1058692747,HH20,mean,mean
1482.5451039476723,239794.53344570627,HH20,mean,mean
1507.6729870654294,242475.926749266,HH20,mean,mean
1532.8008701831866,245157.32005282567,HH20,mean,mean
1557.9287533009438,247641.03437789687,HH20,mean,mean
1583.056636418701,250151.4757188965,HH20,mean,mean
1608.184519536458,252577.4611590936,HH20,mean,mean
1633.3124026542152,254976.55733672413,HH20,mean,mean
1658.4402857719724,257266.64582704726,HH20,mean,mean
1683.5681688897296,259135.276320602,HH20,mean,mean
1708.6960520074867,260763.57690464554,HH20,mean,mean
1733.823935125244,262398.1704601825,HH20,mean,mean
1758.951818243001,263882.53510211396,HH20,mean,mean
1784.0797013607582,264572.8178812922,HH20,mean,mean
1809.2075844785154,265145.1283860903,HH20,mean,mean
1834.3354675962726,265749.32846323727,HH20,mean,mean
1859.4633507140297,265744.5393625403,HH20,mean,mean
1884.591233831787,265309.17134347087,HH20,mean,mean
1909.719116949544,264942.23690530425,HH20,mean,mean
1934.8470000673012,264246.0077446775,HH20,mean,mean
1959.9748831850584,262469.3262946092,HH20,mean,mean
1985.1027663028156,260739.36590885185,HH20,mean,mean
2010.2306494205727,258039.87529932673,HH20,mean,mean
2035.3585325383297,253250.82817998983,HH20,mean,mean
2060.486415656087,247217.39270550868,HH20,mean,mean
2085.614298773844,241190.56380029547,HH20,mean,mean
2110.7421818916014,232829.7575526081,HH20,mean,mean
2135.8700650093583,223258.23182672792,HH20,mean,mean
2160.9979481271157,213406.9598540701,HH20,mean,mean
2186.1258312448726,202838.63499955504,HH20,mean,mean
2211.25371436263,191253.54870690912,HH20,mean,mean
2236.381597480387,180360.9331536662,HH20,mean,mean
2261.5094805981444,169032.46570800987,HH20,mean,mean
2286.6373637159013,156977.9248268566,HH20,mean,mean
2311.7652468336587,147516.20603364156,HH20,mean,mean
2336.8931299514156,140140.67110272602,HH20,mean,mean
2362.021013069173,132521.66641173913,HH20,mean,mean
2387.14889618693,124637.18248425532,HH20,mean,mean
2412.276779304687,121882.49700895349,HH20,mean,mean
2437.4046624224443,120703.58776652085,HH20,mean,mean
2462.532545540201,120192.6079355074,HH20,mean,mean
2487.6604286579586,120205.15194058952,HH20,mean,mean
2512.7883117757156,123885.43991018234,HH20,mean,mean
2537.916194893473,129739.79793290552,HH20,mean,mean
2563.04407801123,137185.1448988354,HH20,mean,mean
2588.1719611289873,144651.67452242353,HH20,mean,mean
2613.299844246744,156472.42786444724,HH20,mean,mean
2638.4277273645016,171131.73163918452,HH20,mean,mean
2663.5556104822585,187866.82959029096,HH20,mean,mean
2688.683493600016,203746.3182607278,HH20,mean,mean
2713.811376717773,219851.28716551056,HH20,mean,mean
2738.9392598355303,237259.9627211924,HH20,mean,mean
2764.067142953287,255590.515814968,HH20,mean,mean
2789.1950260710446,272499.90718755464,HH20,mean,mean
2814.3229091888015,288559.51104630297,HH20,mean,mean
2839.450792306559,304077.8159010011,HH20,mean,mean
2864.578675424316,318005.8608056971,HH20,mean,mean
2889.7065585420733,330304.52899163996,HH20,mean,mean
2914.83444165983,341755.56190674833,HH20,mean,mean
2939.9623247775876,351175.2686012257,HH20,mean,mean
2965.0902078953445,357491.14113188814,HH20,mean,mean
2990.218091013102,362067.7785825537,HH20,mean,mean
3015.345974130859,366072.7743686596,HH20,mean,mean
3040.4738572486162,367148.62711196754,HH20,mean,mean
3065.601740366373,364917.71967396594,HH20,mean,mean
3090.7296234841306,360994.7463258791,HH20,mean,mean
3115.8575066018875,356943.6216233373,HH20,mean,mean
3140.985389719645,350037.1352731922,HH20,mean,mean
3166.113272837402,340199.92391131015,HH20,mean,mean
3191.2411559551592,329679.8169544192,HH20,mean,mean
3216.369039072916,319159.70999752835,HH20,mean,mean
3241.496922190673,308087.18677821464,HH20,mean,mean
3266.6248053084305,295934.8151594524,HH20,mean,mean
3291.7526884261874,284061.2708809661,HH20,mean,mean
3316.880571543945,272353.6404158822,HH20,mean,mean
3342.0084546617018,261259.88674096836,HH20,mean,mean
3367.136337779459,250811.50428522978,HH20,mean,mean
3392.264220897216,241135.51482191353,HH20,mean,mean
3417.3921040149735,232296.52736493188,HH20,mean,mean
3442.5199871327304,224938.96891952504,HH20,mean,mean
3467.647870250488,218918.65105614119,HH20,mean,mean
3492.7757533682448,213421.50708590366,HH20,mean,mean
3517.903636486002,209335.0945477135,HH20,mean,mean
3543.031519603759,206650.73467372314,HH20,mean,mean
3568.1594027215165,205966.20431368775,HH20,mean,mean
3593.2872858392734,205466.6983265921,HH20,mean,mean
3618.415168957031,205027.26088569494,HH20,mean,mean
3643.5430520747877,205836.9663258561,HH20,mean,mean
3668.670935192545,209222.3466812601,HH20,mean,mean
3693.798818310302,212336.0078043473,HH20,mean,mean
3718.9267014280595,215210.04644751223,HH20,mean,mean
3744.0545845458164,217792.3106735674,HH20,mean,mean
3769.182467663574,221806.26915283082,HH20,mean,mean
3794.3103507813307,225878.529286214,HH20,mean,mean
3819.438233899088,229931.70766459318,HH20,mean,mean
3844.566117016845,233231.0185689677,HH20,mean,mean
3869.6940001346024,236925.81969408685,HH20,mean,mean
3894.8218832523594,240749.18320888482,HH20,mean,mean
3919.949766370117,244502.27522613067,HH20,mean,mean
3945.0776494878737,247659.47508394567,HH20,mean,mean
3970.205532605631,251513.21320017407,HH20,mean,mean
3995.333415723388,256059.38031564862,HH20,mean,mean
4020.4612988411454,260549.41992629872,HH20,mean,mean
4045.5891819589024,264872.67463962117,HH20,mean,mean
4070.7170650766593,270316.7490788045,HH20,mean,mean
4095.8449481944167,275840.8129014712,HH20,mean,mean
4120.972831312174,281426.5699618184,HH20,mean,mean
4146.100714429931,287354.0129650306,HH20,mean,mean
4171.228597547688,292863.5121116222,HH20,mean,mean
4196.356480665445,297741.681085928,HH20,mean,mean
4221.484363783203,302860.4050204675,HH20,mean,mean
4246.61224690096,306877.3226222382,HH20,mean,mean
4271.740130018717,310307.3692531911,HH20,mean,mean
4296.868013136474,312946.75596942275,HH20,mean,mean
4321.995896254231,314748.55587688886,HH20,mean,mean
4347.123779371988,312587.40116575087,HH20,mean,mean
4372.251662489745,310426.2464546128,HH20,mean,mean
4397.379545607502,308445.8489762533,HH20,mean,mean
4422.50742872526,305704.14836299646,HH20,mean,mean
4447.635311843017,304084.9319666675,HH20,mean,mean
4472.763194960774,302465.71557033854,HH20,mean,mean
4497.891078078531,300938.0185656472,HH20,mean,mean
4523.018961196289,291445.7543287557,HH20,mean,mean
4548.146844314046,278906.8478021801,HH20,mean,mean
4573.274727431803,266367.94127560453,HH20,mean,mean
4598.4026105495595,252945.12645967404,HH20,mean,mean
4623.530493667317,240710.9698950902,HH20,mean,mean
4648.658376785074,228372.61687737633,HH20,mean,mean
4673.786259902831,216034.2638596625,HH20,mean,mean
4698.914143020588,202342.92918015562,HH20,mean,mean
4724.042026138346,198765.5241282735,HH20,mean,mean
4749.169909256103,195723.89163609542,HH20,mean,mean
4774.29779237386,192682.25914391733,HH20,mean,mean
4799.425675491617,188584.85474094102,HH20,mean,mean
4824.553558609374,181923.43284031207,HH20,mean,mean
4849.681441727132,175262.01093968295,HH20,mean,mean
4874.809324844889,168600.589039054,HH20,mean,mean
4899.9372079626455,161074.36106764557,HH20,mean,mean
4925.065091080402,148482.84039595746,HH20,mean,mean
4950.19297419816,135891.31972426886,HH20,mean,mean
